index,S:London__all,S:Eyam__all,r0:London__all,r0:Eyam__all,e:all,d:all,mu_d:all,sto:London__all,sto:Eyam__all,rep:London__Creighton__inc,rep:Eyam__Kendall__inc,phi:all,log_like
3608,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3609,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3610,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3611,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3612,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3613,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3614,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3615,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3616,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3617,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3618,0.996229,0.990166,0.923741,0.973528,0.436569,0.252377,6.71333,0,0,0.328958,0.9,0.1,-86.5356
3619,0.996664,0.994202,0.920446,1.02579,0.425103,0.251319,6.49185,0,0,0.346642,0.9,0.1,-87.6892
3620,0.996405,0.995537,0.965298,1.07327,0.393388,0.269671,6.52342,0,0,0.327831,0.9,0.1,-86.261
3621,0.996405,0.995537,0.965298,1.07327,0.393388,0.269671,6.52342,0,0,0.327831,0.9,0.1,-86.261
3622,0.996405,0.995537,0.965298,1.07327,0.393388,0.269671,6.52342,0,0,0.327831,0.9,0.1,-86.261
3623,0.996405,0.995537,0.965298,1.07327,0.393388,0.269671,6.52342,0,0,0.327831,0.9,0.1,-86.261
3624,0.996405,0.995537,0.965298,1.07327,0.393388,0.269671,6.52342,0,0,0.327831,0.9,0.1,-86.261
3625,0.996405,0.995537,0.965298,1.07327,0.393388,0.269671,6.52342,0,0,0.327831,0.9,0.1,-86.261
3626,0.996582,0.996431,0.961611,1.17226,0.387755,0.275244,6.47501,0,0,0.393198,0.9,0.1,-88.9411
3627,0.996582,0.996431,0.961611,1.17226,0.387755,0.275244,6.47501,0,0,0.393198,0.9,0.1,-88.9411
3628,0.996582,0.996431,0.961611,1.17226,0.387755,0.275244,6.47501,0,0,0.393198,0.9,0.1,-88.9411
3629,0.996582,0.996431,0.961611,1.17226,0.387755,0.275244,6.47501,0,0,0.393198,0.9,0.1,-88.9411
3630,0.996582,0.996431,0.961611,1.17226,0.387755,0.275244,6.47501,0,0,0.393198,0.9,0.1,-88.9411
3631,0.996582,0.996431,0.961611,1.17226,0.387755,0.275244,6.47501,0,0,0.393198,0.9,0.1,-88.9411
3632,0.997932,0.997431,1.04672,1.17671,0.355917,0.309849,6.06817,0,0,0.395881,0.9,0.1,-91.2818
3633,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3634,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3635,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3636,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3637,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3638,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3639,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3640,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3641,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3642,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3643,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3644,0.997224,0.997387,0.994745,1.09872,0.364853,0.296318,6.30559,0,0,0.427682,0.9,0.1,-89.7563
3645,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3646,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3647,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3648,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3649,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3650,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3651,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3652,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3653,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3654,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3655,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3656,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3657,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3658,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3659,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3660,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3661,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3662,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3663,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3664,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3665,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3666,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3667,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3668,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3669,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3670,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3671,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3672,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3673,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3674,0.996372,0.997752,0.951299,1.01747,0.384629,0.265785,5.91323,0,0,0.327927,0.9,0.1,-87.823
3675,0.995929,0.998485,0.906885,1.07911,0.443393,0.248996,6.84207,0,0,0.334812,0.9,0.1,-86.0341
3676,0.995929,0.998485,0.906885,1.07911,0.443393,0.248996,6.84207,0,0,0.334812,0.9,0.1,-86.0341
3677,0.995929,0.998485,0.906885,1.07911,0.443393,0.248996,6.84207,0,0,0.334812,0.9,0.1,-86.0341
3678,0.995929,0.998485,0.906885,1.07911,0.443393,0.248996,6.84207,0,0,0.334812,0.9,0.1,-86.0341
3679,0.995929,0.998485,0.906885,1.07911,0.443393,0.248996,6.84207,0,0,0.334812,0.9,0.1,-86.0341
3680,0.995929,0.998485,0.906885,1.07911,0.443393,0.248996,6.84207,0,0,0.334812,0.9,0.1,-86.0341
3681,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3682,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3683,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3684,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3685,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3686,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3687,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3688,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3689,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3690,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3691,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3692,0.995602,0.997322,0.947595,1.00711,0.443867,0.260545,6.69933,0,0,0.258492,0.9,0.1,-86.1126
3693,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3694,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3695,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3696,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3697,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3698,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3699,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3700,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3701,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3702,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3703,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3704,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3705,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3706,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3707,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3708,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3709,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3710,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3711,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3712,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3713,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3714,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3715,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3716,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3717,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3718,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3719,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3720,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3721,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3722,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3723,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3724,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3725,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3726,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3727,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3728,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3729,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3730,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3731,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3732,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3733,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3734,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3735,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3736,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3737,0.996638,0.99801,0.992011,1.13732,0.387917,0.276206,6.06978,0,0,0.280976,0.9,0.1,-86.4149
3738,0.995628,0.99826,0.969508,1.21623,0.380263,0.268544,6.14475,0,0,0.270886,0.9,0.1,-87.1881
3739,0.995628,0.99826,0.969508,1.21623,0.380263,0.268544,6.14475,0,0,0.270886,0.9,0.1,-87.1881
3740,0.996275,0.997092,0.920898,1.11112,0.421677,0.25807,6.2937,0,0,0.362042,0.9,0.1,-89.5445
3741,0.994841,0.995202,0.915631,1.14284,0.426672,0.25701,6.7242,0,0,0.340762,0.9,0.1,-89.0015
3742,0.994841,0.995202,0.915631,1.14284,0.426672,0.25701,6.7242,0,0,0.340762,0.9,0.1,-89.0015
3743,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3744,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3745,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3746,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3747,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3748,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3749,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3750,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3751,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3752,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3753,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3754,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3755,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3756,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3757,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3758,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3759,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3760,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3761,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3762,0.993704,0.994253,0.893122,0.974232,0.45876,0.233629,6.63016,0,0,0.242197,0.9,0.1,-86.1568
3763,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3764,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3765,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3766,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3767,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3768,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3769,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3770,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3771,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3772,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3773,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3774,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3775,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3776,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3777,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3778,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3779,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3780,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3781,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3782,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3783,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3784,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3785,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3786,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3787,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3788,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3789,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3790,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3791,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3792,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3793,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3794,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3795,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3796,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3797,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3798,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3799,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3800,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3801,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3802,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3803,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3804,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3805,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3806,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3807,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3808,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3809,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3810,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3811,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3812,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3813,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3814,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3815,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3816,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3817,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3818,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3819,0.995738,0.994501,0.942907,0.922711,0.420454,0.265337,6.73873,0,0,0.355517,0.9,0.1,-86.2006
3820,0.995754,0.996284,0.941343,1.05458,0.448057,0.261775,6.81167,0,0,0.314452,0.9,0.1,-84.6586
3821,0.995754,0.996284,0.941343,1.05458,0.448057,0.261775,6.81167,0,0,0.314452,0.9,0.1,-84.6586
3822,0.995754,0.996284,0.941343,1.05458,0.448057,0.261775,6.81167,0,0,0.314452,0.9,0.1,-84.6586
3823,0.995754,0.996284,0.941343,1.05458,0.448057,0.261775,6.81167,0,0,0.314452,0.9,0.1,-84.6586
3824,0.995754,0.996284,0.941343,1.05458,0.448057,0.261775,6.81167,0,0,0.314452,0.9,0.1,-84.6586
3825,0.995754,0.996284,0.941343,1.05458,0.448057,0.261775,6.81167,0,0,0.314452,0.9,0.1,-84.6586
3826,0.995754,0.996284,0.941343,1.05458,0.448057,0.261775,6.81167,0,0,0.314452,0.9,0.1,-84.6586
3827,0.995754,0.996284,0.941343,1.05458,0.448057,0.261775,6.81167,0,0,0.314452,0.9,0.1,-84.6586
3828,0.99632,0.997382,0.920536,1.03822,0.450121,0.254596,6.7705,0,0,0.360594,0.9,0.1,-86.1907
3829,0.996901,0.996142,0.934537,0.998599,0.46035,0.259181,6.71776,0,0,0.380862,0.9,0.1,-86.7075
3830,0.996901,0.996142,0.934537,0.998599,0.46035,0.259181,6.71776,0,0,0.380862,0.9,0.1,-86.7075
3831,0.996901,0.996142,0.934537,0.998599,0.46035,0.259181,6.71776,0,0,0.380862,0.9,0.1,-86.7075
3832,0.996901,0.996142,0.934537,0.998599,0.46035,0.259181,6.71776,0,0,0.380862,0.9,0.1,-86.7075
3833,0.996901,0.996142,0.934537,0.998599,0.46035,0.259181,6.71776,0,0,0.380862,0.9,0.1,-86.7075
3834,0.996901,0.996142,0.934537,0.998599,0.46035,0.259181,6.71776,0,0,0.380862,0.9,0.1,-86.7075
3835,0.996901,0.996142,0.934537,0.998599,0.46035,0.259181,6.71776,0,0,0.380862,0.9,0.1,-86.7075
